#milliseconds	datetime	qptr_op	gyro_x	gyro_y	gyro_z	react_t	angle_x	angle_y	angle_z	trq_x	trq_y	trq_z	c_power	voltage	PID_P_x	PID_P_y	PID_P_z	PID_I_x	PID_I_y	PID_I_z	PID_D_x	PID_D_y	PID_D_z	q_head	Kp_x	Kp_y	Kp_z	Ki_x	Ki_y	Ki_z	Kd_x	Kd_y	Kd_z	MaxP_x	MaxP_y	MaxP_z	MaxI_x	MaxI_y	MaxI_z	MaxD_x	MaxD_y	MaxD_z	joy_x	joy_y	joy_hdn	j_power		M1	M2	M3	M4	read_time	write_time	loop_time	offx	offy	offz
1395410074637	2014.03.21_17:54:34	1	0.78	-1.6	-0.78	3	0.9	-0.13	0	-0.051	0.047	0.2	0.55	10.7	-0.059	0.021	0.15	0.021	0.029	0.047	-0.01	-0.0023	0	5.19	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	30	79	39	70	0.062	0	0	0	0	0	
1395410074687	2014.03.21_17:54:34	1	0.78	-1.6	-0.78	3	0.9	-0.13	0	-0.051	0.047	0.2	0.55	10.7	-0.059	0.021	0.15	0.021	0.029	0.047	-0.01	-0.0023	0	5.19	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	30	79	39	70	0.062	0	0	0	0	0	
1395410074737	2014.03.21_17:54:34	1	-6.2	0	-0.78	3	0.89	-0.13	0	-0.031	0.043	0.2	0.55	10.5	-0.059	0.02	0.15	0.012	0.029	0.047	0.019	-0.0039	0.0078	5.16	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	78	38	72	0.061	0	0	0	0	0	
1395410074787	2014.03.21_17:54:34	1	-6.2	0	-0.78	3	0.89	-0.13	0	-0.031	0.043	0.2	0.55	10.5	-0.059	0.02	0.15	0.012	0.029	0.047	0.019	-0.0039	0.0078	5.16	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	78	38	72	0.061	0	0	0	0	0	
1395410074837	2014.03.21_17:54:34	1	-8.6	0	-0.78	3	0.83	-0.12	0	-0.027	0.051	0.2	0.55	10.8	-0.059	0.02	0.15	-0.0016	0.029	0.047	0.033	0.0023	0.0078	5.2	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	78	39	72	0.066	0	0	0	0	0	
1395410074887	2014.03.21_17:54:34	1	-8.6	0	-0.78	3	0.83	-0.12	0	-0.027	0.051	0.2	0.55	10.8	-0.059	0.02	0.15	-0.0016	0.029	0.047	0.033	0.0023	0.0078	5.2	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	78	39	72	0.066	0	0	0	0	0	
1395410074937	2014.03.21_17:54:34	1	-10	0	-1.6	3	0.76	-0.12	0	-0.051	0.051	0.21	0.55	10.7	-0.059	0.02	0.15	-0.017	0.029	0.047	0.025	0.0031	0.016	5.18	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	28	81	39	71	0.067	0	0	0	0	0	
1395410074987	2014.03.21_17:54:34	1	-10	0	-1.6	3	0.76	-0.12	0	-0.051	0.051	0.21	0.55	10.7	-0.059	0.02	0.15	-0.017	0.029	0.047	0.025	0.0031	0.016	5.18	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	28	81	39	71	0.067	0	0	0	0	0	
1395410075037	2014.03.21_17:54:35	1	-13	-2.3	-0.78	3	0.68	-0.12	0	-0.047	0.039	0.2	0.55	10.7	-0.059	0.019	0.15	-0.03	0.029	0.047	0.043	-0.0063	0.0078	5.1	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	30	80	38	71	0.063	0	0	0	0	0	
1395410075087	2014.03.21_17:54:35	1	-13	-2.3	-0.78	3	0.68	-0.12	0	-0.047	0.039	0.2	0.55	10.7	-0.059	0.019	0.15	-0.03	0.029	0.047	0.043	-0.0063	0.0078	5.1	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	30	80	38	71	0.063	0	0	0	0	0	
1395410075137	2014.03.21_17:54:35	1	-17	-2.3	-0.78	3	0.55	-0.12	0	-0.023	0.051	0.2	0.55	10.9	-0.059	0.018	0.15	-0.03	0.029	0.047	0.066	0.0047	0.0078	5.14	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	77	39	73	0.069	0	0	0	0	0	
1395410075187	2014.03.21_17:54:35	1	-17	-2.3	-0.78	3	0.55	-0.12	0	-0.023	0.051	0.2	0.55	10.9	-0.059	0.018	0.15	-0.03	0.029	0.047	0.066	0.0047	0.0078	5.14	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	77	39	73	0.069	0	0	0	0	0	
1395410075237	2014.03.21_17:54:35	1	-16	0	-0.78	3	0.42	-0.12	0	-0.062	0.039	0.2	0.55	10.5	-0.059	0.018	0.15	-0.03	0.029	0.047	0.028	-0.007	0	5.21	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	30	81	38	69	0.07	0	0	0	0	0	
1395410075287	2014.03.21_17:54:35	1	-16	0	-0.78	3	0.42	-0.12	0	-0.062	0.039	0.2	0.55	10.5	-0.059	0.018	0.15	-0.03	0.029	0.047	0.028	-0.007	0	5.21	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	30	81	38	69	0.07	0	0	0	0	0	
1395410075337	2014.03.21_17:54:35	1	-13	-0.78	0	3	0.31	-0.12	0	-0.043	0.047	0.2	0.55	10.5	-0.059	0.018	0.15	-0.03	0.029	0.047	0.048	0	0	5.27	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	30	78	40	70	0.063	0	0	0	0	0	
1395410075387	2014.03.21_17:54:35	1	-13	-0.78	0	3	0.31	-0.12	0	-0.043	0.047	0.2	0.55	10.5	-0.059	0.018	0.15	-0.03	0.029	0.047	0.048	0	0	5.27	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	30	78	40	70	0.063	0	0	0	0	0	
1395410075437	2014.03.21_17:54:35	1	-14	-1.6	-0.78	3	0.19	-0.12	0	-0.039	0.039	0.2	0.55	10.5	-0.059	0.018	0.15	-0.03	0.029	0.047	0.052	-0.0055	0	5.2	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	30	78	39	71	0.066	0	0	0	0	0	
1395410075487	2014.03.21_17:54:35	1	-14	-1.6	-0.78	3	0.19	-0.12	0	-0.039	0.039	0.2	0.55	10.5	-0.059	0.018	0.15	-0.03	0.029	0.047	0.052	-0.0055	0	5.2	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	30	78	39	71	0.066	0	0	0	0	0	
1395410075537	2014.03.21_17:54:35	1	-16	-1.6	-0.78	3	0.06	-0.12	0	-0.043	0.047	0.2	0.55	10.5	-0.059	0.018	0.15	-0.03	0.029	0.047	0.045	0.00078	0	5.31	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	79	39	70	0.064	0	0	0	0	0	
1395410075587	2014.03.21_17:54:35	1	-16	-1.6	-0.78	3	0.06	-0.12	0	-0.043	0.047	0.2	0.55	10.5	-0.059	0.018	0.15	-0.03	0.029	0.047	0.045	0.00078	0	5.31	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	79	39	70	0.064	0	0	0	0	0	
1395410075637	2014.03.21_17:54:35	1	-17	0.78	0	3	-0.087	-0.11	0	-0.031	0.039	0.2	0.55	10.9	-0.059	0.018	0.15	-0.03	0.029	0.047	0.059	-0.0078	0	5.33	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	31	77	39	71	0.07	0	0	0	0	0	
1395410075687	2014.03.21_17:54:35	1	-17	0.78	0	3	-0.087	-0.11	0	-0.031	0.039	0.2	0.55	10.9	-0.059	0.018	0.15	-0.03	0.029	0.047	0.059	-0.0078	0	5.33	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	31	77	39	71	0.07	0	0	0	0	0	
1395410075737	2014.03.21_17:54:35	1	-18	-1.6	0	3	-0.22	-0.12	0	-0.031	0.047	0.19	0.55	10.7	-0.059	0.019	0.15	-0.03	0.029	0.047	0.057	0	-0.0078	5.35	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	31	77	40	70	0.065	0	0	0	0	0	
1395410075787	2014.03.21_17:54:35	1	-18	-1.6	0	3	-0.22	-0.12	0	-0.031	0.047	0.19	0.55	10.7	-0.059	0.019	0.15	-0.03	0.029	0.047	0.057	0	-0.0078	5.35	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	31	77	40	70	0.065	0	0	0	0	0	
1395410075837	2014.03.21_17:54:35	1	-19	-0.78	-0.78	3	-0.39	-0.11	0	-0.0039	0.039	0.2	0.55	10.8	-0.059	0.018	0.15	-0.03	0.029	0.047	0.085	-0.0055	0.0078	5.36	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	30	75	38	75	0.068	0	0	0	0	0	
1395410075887	2014.03.21_17:54:35	1	-19	-0.78	-0.78	3	-0.39	-0.11	0	-0.0039	0.039	0.2	0.55	10.8	-0.059	0.018	0.15	-0.03	0.029	0.047	0.085	-0.0055	0.0078	5.36	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	30	75	38	75	0.068	0	0	0	0	0	
1395410075939	2014.03.21_17:54:35	1	-20	-2.3	-1.6	3	-0.54	-0.12	0	-0.0078	0.039	0.21	0.55	10.8	-0.026	0.018	0.15	-0.03	0.029	0.047	0.05	-0.007	0.016	5.27	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	76	37	75	0.063	0	0	0	0	0	
1395410075987	2014.03.21_17:54:35	1	-20	-2.3	-1.6	3	-0.54	-0.12	0	-0.0078	0.039	0.21	0.55	10.8	-0.026	0.018	0.15	-0.03	0.029	0.047	0.05	-0.007	0.016	5.27	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	76	37	75	0.063	0	0	0	0	0	
1395410076037	2014.03.21_17:54:36	1	-13	0	-0.78	3	-0.7	-0.12	0	0.039	0.055	0.2	0.55	10.7	0.028	0.02	0.15	-0.029	0.029	0.047	0.041	0.0086	0.0078	5.32	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	28	71	40	79	0.066	0	0	0	0	0	
1395410076087	2014.03.21_17:54:36	1	-13	0	-0.78	3	-0.7	-0.12	0	0.039	0.055	0.2	0.55	10.7	0.028	0.02	0.15	-0.029	0.029	0.047	0.041	0.0086	0.0078	5.32	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	28	71	40	79	0.066	0	0	0	0	0	
1395410076137	2014.03.21_17:54:36	1	0	0	-0.78	3	-0.76	-0.12	0	0.035	0.047	0.2	0.55	10.7	0.059	0.02	0.15	-0.023	0.029	0.047	0.0016	0.00078	0.0078	5.41	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	71	39	79	0.067	0	0	0	0	0	
1395410076187	2014.03.21_17:54:36	1	0	0	-0.78	3	-0.76	-0.12	0	0.035	0.047	0.2	0.55	10.7	0.059	0.02	0.15	-0.023	0.029	0.047	0.0016	0.00078	0.0078	5.41	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	71	39	79	0.067	0	0	0	0	0	
1395410076237	2014.03.21_17:54:36	1	7.8	-0.78	0	3	-0.72	-0.13	0	0.02	0.051	0.2	0.55	10.7	0.059	0.02	0.15	-0.015	0.029	0.047	-0.023	0.0047	0	5.45	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	30	72	40	76	0.068	0	0	0	0	0	
1395410076287	2014.03.21_17:54:36	1	7.8	-0.78	0	3	-0.72	-0.13	0	0.02	0.051	0.2	0.55	10.7	0.059	0.02	0.15	-0.015	0.029	0.047	-0.023	0.0047	0	5.45	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	30	72	40	76	0.068	0	0	0	0	0	
1395410076337	2014.03.21_17:54:36	1	8.6	-1.6	-1.6	3	-0.65	-0.13	0	0.016	0.043	0.21	0.55	10.8	0.059	0.02	0.15	-0.0047	0.029	0.047	-0.035	-0.0063	0.016	5.46	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	28	74	37	78	0.069	0	0	0	0	0	
1395410076387	2014.03.21_17:54:36	1	8.6	-1.6	-1.6	3	-0.65	-0.13	0	0.016	0.043	0.21	0.55	10.8	0.059	0.02	0.15	-0.0047	0.029	0.047	-0.035	-0.0063	0.016	5.46	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	28	74	37	78	0.069	0	0	0	0	0	
1395410076437	2014.03.21_17:54:36	1	7.8	0	0	3	-0.57	-0.13	0	0.035	0.051	0.2	0.55	10.9	0.059	0.02	0.15	0.0086	0.029	0.047	-0.032	0.00078	0	5.33	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	30	70	40	78	0.065	0	0	0	0	0	
1395410076487	2014.03.21_17:54:36	1	7.8	0	0	3	-0.57	-0.13	0	0.035	0.051	0.2	0.55	10.9	0.059	0.02	0.15	0.0086	0.029	0.047	-0.032	0.00078	0	5.33	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	30	70	40	78	0.065	0	0	0	0	0	
1395410076537	2014.03.21_17:54:36	1	12	-1.6	-1.6	3	-0.49	-0.13	0	0.059	0.047	0.21	0.55	10.5	0.059	0.02	0.15	0.024	0.029	0.047	-0.024	-0.0031	0.016	5.48	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	70	38	82	0.071	0	0	0	0	0	
1395410076587	2014.03.21_17:54:36	1	12	-1.6	-1.6	3	-0.49	-0.13	0	0.059	0.047	0.21	0.55	10.5	0.059	0.02	0.15	0.024	0.029	0.047	-0.024	-0.0031	0.016	5.48	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	70	38	82	0.071	0	0	0	0	0	
1395410076637	2014.03.21_17:54:36	1	16	-1.6	-0.78	3	-0.37	-0.13	0	0.031	0.047	0.2	0.55	10.7	0.059	0.021	0.15	0.029	0.029	0.047	-0.055	-0.0023	0.0078	5.33	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	72	39	78	0.067	0	0	0	0	0	
1395410076687	2014.03.21_17:54:36	1	16	-1.6	-0.78	3	-0.37	-0.13	0	0.031	0.047	0.2	0.55	10.7	0.059	0.021	0.15	0.029	0.029	0.047	-0.055	-0.0023	0.0078	5.33	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	72	39	78	0.067	0	0	0	0	0	
1395410076737	2014.03.21_17:54:36	1	19	-0.78	-2.3	3	-0.2	-0.14	0	0.027	0.047	0.23	0.55	10.5	0.059	0.022	0.15	0.029	0.029	0.047	-0.06	-0.0016	0.039	5.52	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	26	75	36	81	0.066	0	0	0	0	0	
1395410076787	2014.03.21_17:54:36	1	19	-0.78	-2.3	3	-0.2	-0.14	0	0.027	0.047	0.23	0.55	10.5	0.059	0.022	0.15	0.029	0.029	0.047	-0.06	-0.0016	0.039	5.52	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	26	75	36	81	0.066	0	0	0	0	0	
1395410076837	2014.03.21_17:54:36	1	16	-1.6	-0.78	3	-0.063	-0.14	0	0.027	0.051	0.2	0.55	10.8	0.059	0.023	0.15	0.029	0.029	0.047	-0.061	0.0023	0.0078	5.49	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	28	72	39	78	0.062	0	0	0	0	0	
1395410076887	2014.03.21_17:54:36	1	16	-1.6	-0.78	3	-0.063	-0.14	0	0.027	0.051	0.2	0.55	10.8	0.059	0.023	0.15	0.029	0.029	0.047	-0.061	0.0023	0.0078	5.49	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	28	72	39	78	0.062	0	0	0	0	0	
1395410076937	2014.03.21_17:54:36	1	18	-0.78	-2.3	3	0.11	-0.15	0	0.0039	0.047	0.23	0.55	10.7	0.059	0.023	0.15	0.029	0.029	0.047	-0.084	-0.0055	0.039	5.45	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	26	77	36	78	0.064	0	0	0	0	0	
1395410076987	2014.03.21_17:54:36	1	18	-0.78	-2.3	3	0.11	-0.15	0	0.0039	0.047	0.23	0.55	10.7	0.059	0.023	0.15	0.029	0.029	0.047	-0.084	-0.0055	0.039	5.45	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	26	77	36	78	0.064	0	0	0	0	0	
1395410077037	2014.03.21_17:54:37	1	20	-1.6	-1.6	3	0.28	-0.15	0	0.012	0.062	0.21	0.55	10.7	0.059	0.023	0.15	0.029	0.029	0.047	-0.076	0.011	0.016	5.5	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	27	74	40	77	0.071	0	0	0	0	0	
1395410077087	2014.03.21_17:54:37	1	20	-1.6	-1.6	3	0.28	-0.15	0	0.012	0.062	0.21	0.55	10.7	0.059	0.023	0.15	0.029	0.029	0.047	-0.076	0.011	0.016	5.5	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	27	74	40	77	0.071	0	0	0	0	0	
1395410077137	2014.03.21_17:54:37	1	22	-3.1	-1.6	3	0.49	-0.14	0	0.012	0.047	0.22	0.55	10.5	0.047	0.023	0.15	0.029	0.029	0.047	-0.064	-0.0039	0.023	5.35	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	27	76	37	78	0.069	0	0	0	0	0	
1395410077187	2014.03.21_17:54:37	1	22	-3.1	-1.6	3	0.49	-0.14	0	0.012	0.047	0.22	0.55	10.5	0.047	0.023	0.15	0.029	0.029	0.047	-0.064	-0.0039	0.023	5.35	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	27	76	37	78	0.069	0	0	0	0	0	
1395410077237	2014.03.21_17:54:37	1	19	0	-1.6	3	0.66	-0.14	0	-0.016	0.047	0.21	0.55	10.6	0.02	0.022	0.15	0.029	0.029	0.047	-0.064	-0.0055	0.016	5.29	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	28	78	37	75	0.062	0	0	0	0	0	
1395410077287	2014.03.21_17:54:37	1	19	0	-1.6	3	0.66	-0.14	0	-0.016	0.047	0.21	0.55	10.6	0.02	0.022	0.15	0.029	0.029	0.047	-0.064	-0.0055	0.016	5.29	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	28	78	37	75	0.062	0	0	0	0	0	
1395410077337	2014.03.21_17:54:37	1	10	0	-0.78	3	0.8	-0.14	0	-0.023	0.051	0.2	0.55	10.8	-0.0023	0.022	0.15	0.029	0.029	0.047	-0.048	0.00078	0.0078	5.22	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	77	39	73	0.068	0	0	0	0	0	
1395410077387	2014.03.21_17:54:37	1	10	0	-0.78	3	0.8	-0.14	0	-0.023	0.051	0.2	0.55	10.8	-0.0023	0.022	0.15	0.029	0.029	0.047	-0.048	0.00078	0.0078	5.22	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	77	39	73	0.068	0	0	0	0	0	
1395410077437	2014.03.21_17:54:37	1	6.2	0	-0.78	3	0.88	-0.14	0	-0.035	0.047	0.2	0.55	10.5	-0.032	0.022	0.15	0.027	0.029	0.047	-0.03	-0.0039	0.0078	5.2	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	78	39	72	0.068	0	0	0	0	0	
1395410077487	2014.03.21_17:54:37	1	6.2	0	-0.78	3	0.88	-0.14	0	-0.035	0.047	0.2	0.55	10.5	-0.032	0.022	0.15	0.027	0.029	0.047	-0.03	-0.0039	0.0078	5.2	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	78	39	72	0.068	0	0	0	0	0	
1395410077537	2014.03.21_17:54:37	1	3.1	-1.6	-0.78	3	0.92	-0.13	0	-0.047	0.043	0.2	0.55	10.5	-0.055	0.021	0.15	0.023	0.029	0.047	-0.015	-0.0078	0	5.14	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	30	79	39	70	0.061	0	0	0	0	0	
1395410077588	2014.03.21_17:54:37	1	3.1	-1.6	-0.78	3	0.92	-0.13	0	-0.047	0.043	0.2	0.55	10.5	-0.055	0.021	0.15	0.023	0.029	0.047	-0.015	-0.0078	0	5.14	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	30	79	39	70	0.061	0	0	0	0	0	
1395410077637	2014.03.21_17:54:37	1	-4.7	-1.6	-0.78	3	0.92	-0.13	0	-0.039	0.043	0.2	0.55	10.6	-0.059	0.02	0.15	0.015	0.029	0.047	0.0055	-0.0055	0.0078	5.16	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	79	38	71	0.064	0	0	0	0	0	
1395410077687	2014.03.21_17:54:37	1	-4.7	-1.6	-0.78	3	0.92	-0.13	0	-0.039	0.043	0.2	0.55	10.6	-0.059	0.02	0.15	0.015	0.029	0.047	0.0055	-0.0055	0.0078	5.16	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	29	79	38	71	0.064	0	0	0	0	0	
1395410077737	2014.03.21_17:54:37	1	-7.8	-2.3	-0.78	3	0.88	-0.13	0	-0.035	0.039	0.2	0.55	11.1	-0.059	0.02	0.15	0.0055	0.029	0.047	0.018	-0.01	0.0078	5.13	0.16	0.16	0.3	0.21	0.21	0.2	0.052	0.052	0.02	0.06	0.06	0.15	0.03	0.03	0.05	0.28	0.28	0.21	0	0	6.28	0.55	30	79	38	72	0.067	0	0	0	0	0	
